sk_d_aluno,sk_d_periodo,sk_d_curso,situacao_matricula,situacao_matricula_simplificada
495ad1bbcf4fc67e971a773370875274eac4210e71e6799f60eaefbb9498d089,6b62208c0403a5eef0c0e94e8c3bdd6964bda62af0eb73d413d2ece261c076c3,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
a7781e323ca62aa109fa25eba87615673a2e9a363ac6f03e37fd2407e8378092,49cd096be0d7b3716f5d04c93448d9429ca7f3c15add940ea0fb717094d7e797,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por abandono,Cancelada
464b114983fd3347bac17598d2618bbe1d2ca241c712b95ace14e246507ee13f,2a23d074e47a3a8cdd94db54289974475f407df0c59bb3897950c680465c83f7,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,Cancelada por abandono,Cancelada
a89ab504ba60a3b62aac0663e290ad6289ab651b2b93e5a66f439974db327435,e040382c23bb840e73a6d164aacda1b729fbae8e0ca6caa41f235a032d5dfbfd,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
2c558a2c4f12579ad7ff97097aceb66408592e7541d60094436ff1de71f5ac93,2a23d074e47a3a8cdd94db54289974475f407df0c59bb3897950c680465c83f7,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,Cancelada por abandono,Cancelada
061a44834884b87d6b22e9c02d878052345b1ab14626b3d36086e1d620416baf,7fbaf654704927cabb4e26d8587cfccbe0bf9697ef94e4fdabdfd2daee1ade8c,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
1bacc32957e07276bfdad1c0042b0f2b1b4f01b9c660f25b09df71e241c15a21,907b42ffba4f3282f096d32ac2f9d0e04a91c872177f299b3c9cd3e362440b3e,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelamento por ultrapassagem do prazo máximo de trancamento,Cancelada
8893ca48c00c801ae63467c42068233996fac9f2c77ff5b446b5289275380d4d,ab7fe9a4f4c31c999d0c6f7a3656cc2d9692a086d0bda056b34ac7a54697b3b4,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelamento por ultrapassagem do prazo máximo de trancamento,Cancelada
a069f311a511189ada0e12d0eaaa7d53a6ea58fa127616a35ed7b2f46a6fd895,e3357db369315dface23ca8eeae3293fb2728b4ba0b67b52fb42f41730ca5be4,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelamento por ultrapassagem do prazo máximo de trancamento,Cancelada
f7b2a215b9c610c10b56ef578154f5f680d06cd9f64985d9eef7e75e47cfeb19,6aa4d8e425e255ac24c50eab3925ed6725e24f57bfae1f23baf616716dd90786,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelamento por ultrapassagem do prazo máximo de trancamento,Cancelada
8a7478fa1919090da29939425dc260855b4694b53bce0a368d8d890b65d29adb,2a23d074e47a3a8cdd94db54289974475f407df0c59bb3897950c680465c83f7,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,Cancelada por abandono,Cancelada
4924c4349468fcb3b0153111eea5cf72eb734d40be9514229c374ee6bbbf5871,2a23d074e47a3a8cdd94db54289974475f407df0c59bb3897950c680465c83f7,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,Cancelada por abandono,Cancelada
0cf5bb527b1bdda7bf1ab7500d5dc5d3b928fde4e5bc3311454e50de92f24e00,e3357db369315dface23ca8eeae3293fb2728b4ba0b67b52fb42f41730ca5be4,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
eafe5df4f394315a5b946dd0698e0261f4cfc9bc2e1dc120fcc60b981407ec53,ab7fe9a4f4c31c999d0c6f7a3656cc2d9692a086d0bda056b34ac7a54697b3b4,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelamento por ultrapassagem do prazo máximo de trancamento,Cancelada
5418673456fd37704a5b7523f68ab0b7f9c5199a1c8f0750b5e4d013a9a792f3,af00ff19baa5f3dd256a035daba3da66e989aa724bf3bd4bee6b78f97e5d9250,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por abandono Definitivo,Cancelada
6c5a355a4c95f805321059de346b13b775bd14f1d4946f95778ab5db01a1cf12,28e3c20143a411aceee3f93ea5393678445432c9085706cf2c92eff957354e7d,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,Cancelada por abandono,Cancelada
214ef25492b228dbe672b275c524eb0d122b4b8b973eae0ad1a4d50de0acd3ee,2a23d074e47a3a8cdd94db54289974475f407df0c59bb3897950c680465c83f7,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,Cancelada por abandono,Cancelada
40d6bf17b03430c40471fb3c443c6b8320ac1cb07e7d621313ab149d199170ce,2a23d074e47a3a8cdd94db54289974475f407df0c59bb3897950c680465c83f7,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,Cancelada por abandono,Cancelada
5b58881d37a03fffb4f7898dda34d8f6eed51205f5a8927a7a93412e9d5c852f,7fbaf654704927cabb4e26d8587cfccbe0bf9697ef94e4fdabdfd2daee1ade8c,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
4b6f08ff447e5e0bfd0287ce47d213f79f92a7226ceb20afb07f080dc3651b88,ad209e8f41634e724648164d9664b564f0d3cd7ddabfe38a86bbd99e281de81b,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
98033fbf539122933f19ed2e5ad169c5233829f3e4a838b954868f59d3be3e99,932b055d485607e351134c2dab78b5c0d01a3a5c30630e7f214daddf25aadfbd,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelamento por ultrapassagem do prazo máximo de trancamento,Cancelada
ca9150eeed15299c2d4e210a2269ef0b61e849ddf6555659db37b2c4cfe03469,e040382c23bb840e73a6d164aacda1b729fbae8e0ca6caa41f235a032d5dfbfd,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por rendimento escolar insuficiente,Cancelada
a43ead448c57a749db26d219ac52a1bc5516edfb2a742f3f97746223ad06e978,ad209e8f41634e724648164d9664b564f0d3cd7ddabfe38a86bbd99e281de81b,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
1f8939b3315835442bb40fbc690b7306bf5bc70d05249f317092998e39c7e65d,e040382c23bb840e73a6d164aacda1b729fbae8e0ca6caa41f235a032d5dfbfd,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
f95103c3fa533e9c411eeb563ea7abc098b6d0a004ce03a782520e7af77ea639,2a23d074e47a3a8cdd94db54289974475f407df0c59bb3897950c680465c83f7,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,Cancelada por abandono,Cancelada
e732b49860f6360faf826c34374646c179a973f76c4a90cc758d083a068eda03,76f3cf6a759b1db8960ab8d4391d06db231aa88ebec4703923ecd7d1c3114a36,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelamento a pedido,Cancelada
dc1084e1bacedf534f82b657df909cbc7ed37edd6c8d820683adbd2f643360dc,7fbaf654704927cabb4e26d8587cfccbe0bf9697ef94e4fdabdfd2daee1ade8c,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
a404a02030d24965979143d4efac23652a4d8c4e260eba4b0875f26bd988a3b4,7fbaf654704927cabb4e26d8587cfccbe0bf9697ef94e4fdabdfd2daee1ade8c,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
fcf964ba2dbda1367719642c002c52df245aad662356a5a9452ba5d2e1292309,2a23d074e47a3a8cdd94db54289974475f407df0c59bb3897950c680465c83f7,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,Cancelada por outros motivos,Cancelada
826bb7e46ddb200c6f57960b3e9656e7a6865ca2d242429bb89efc1f2a27518b,932b055d485607e351134c2dab78b5c0d01a3a5c30630e7f214daddf25aadfbd,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
c69a060f6d6e27c9cbbcb9bda6654e3231e70fd30571d57f83f62fbab9c95668,ad209e8f41634e724648164d9664b564f0d3cd7ddabfe38a86bbd99e281de81b,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
45a36a2a2e2cbae00ae10a30d99a5e58df539793f250af51ea9e106e073d3c8d,2a23d074e47a3a8cdd94db54289974475f407df0c59bb3897950c680465c83f7,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,Cancelada por abandono,Cancelada
cf7e9e6c1359c43fd536bc293a198659618421bce8ffe245182f66c7fad2108b,7b8b1973ae6e0edd4d8c64d11edc3209f6570d749aa3d888f923241ba225e9be,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
afc5c7a82c6e28c92f21cf49bb214beb08c48f7d7d1960c9e5d77b6122d82d5a,7fbaf654704927cabb4e26d8587cfccbe0bf9697ef94e4fdabdfd2daee1ade8c,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por abandono,Cancelada
b3a8b38cfc86c63f42bff39d08fa8cd4bc5faae0f913ea6d410c776987e44650,ad209e8f41634e724648164d9664b564f0d3cd7ddabfe38a86bbd99e281de81b,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
b8799a1d704fa74e9b886659a9ecf2666c1f59ad1e2548a373131aead42e56f3,24371a59a1bc40623a3cdb35af5c870789f5123c6bf715aa68b087101ed1a6c4,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,Cancelada por abandono,Cancelada
0d306be2171673592f948638c88f868e08a65713b196e7d29a5d31bc614ac3c8,78ba596a4611e2f56107187247ad80435e69b9ca008562803430318636529353,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
ed2826d7c4d5727ce081c4dc3d73ea2ad181e4c48cfff8a8b87623f81db4a407,7fbaf654704927cabb4e26d8587cfccbe0bf9697ef94e4fdabdfd2daee1ade8c,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelamento por ultrapassagem do prazo máximo de trancamento,Cancelada
23402d546905043ce04aec9fe069b086244effd3e0cd2e83b7ab7d284b86efa0,ad209e8f41634e724648164d9664b564f0d3cd7ddabfe38a86bbd99e281de81b,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
77752dc343cbb09daf2f40e65210cf43a27b75ce5dadb4a3ae7069b54c05ab1f,2a23d074e47a3a8cdd94db54289974475f407df0c59bb3897950c680465c83f7,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,Cancelada por abandono,Cancelada
c1edc294cc38d4132eb5050ffe6eb72d7bc9ed6aeeb74144e12911f75bb128e9,ad209e8f41634e724648164d9664b564f0d3cd7ddabfe38a86bbd99e281de81b,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
8d61a1fd8d5d6f4d7827d8274309ef484e4e640ae7a7ad699f68f0ca0641934d,932b055d485607e351134c2dab78b5c0d01a3a5c30630e7f214daddf25aadfbd,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
51117a8ec500352d9436bebbff6e8e27bb730ded5d15936b8b5deeb05c4db952,2a23d074e47a3a8cdd94db54289974475f407df0c59bb3897950c680465c83f7,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,Cancelada por abandono,Cancelada
6d1e2344566dc41801a2d6611c061dc510b7fe0d82ed7d5dfb5839175b78a290,2a23d074e47a3a8cdd94db54289974475f407df0c59bb3897950c680465c83f7,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,Cancelada por abandono,Cancelada
942a9ebc4606c9d5046866fb00eb2f4f2283ad5b3688e7abfcee96e6f00478d0,ad209e8f41634e724648164d9664b564f0d3cd7ddabfe38a86bbd99e281de81b,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
300912aa03775fd236057ef8db140c76ca095eee2d37721f52a98d822da9c74e,2a23d074e47a3a8cdd94db54289974475f407df0c59bb3897950c680465c83f7,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,Cancelada por abandono,Cancelada
559ba8075494d874dfc71f66ac787d0abb262a6868695a4fe2289c6c92576d96,ab7fe9a4f4c31c999d0c6f7a3656cc2d9692a086d0bda056b34ac7a54697b3b4,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelamento por ultrapassagem do prazo máximo de trancamento,Cancelada
03c4992c0ece0819b377586c04af58471c728a045f65ab77b3ea3e8be4b75b0a,e3357db369315dface23ca8eeae3293fb2728b4ba0b67b52fb42f41730ca5be4,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
2038ea841019338688507363954673eabbb8b6422627414e49054ba74df1086b,7fbaf654704927cabb4e26d8587cfccbe0bf9697ef94e4fdabdfd2daee1ade8c,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
814da15e5d422d3ebce07508b5ac672821dff8223e7a4fe45d71f227d7bc4c89,24371a59a1bc40623a3cdb35af5c870789f5123c6bf715aa68b087101ed1a6c4,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,Cancelada por abandono,Cancelada
481a9189632dee6e586a80ab645f21afaaac821a6d86323b8c7ccddecf7c83cd,7fbaf654704927cabb4e26d8587cfccbe0bf9697ef94e4fdabdfd2daee1ade8c,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
7047dd9eefc3b838dd52fa0a0315ba5798b26ac2aceaaf4b3079faaf4705a2a0,2a23d074e47a3a8cdd94db54289974475f407df0c59bb3897950c680465c83f7,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,Cancelada por abandono,Cancelada
a6d729ca44e52ca5dcbaf18833e7aab297c0c0dfc23b697dd7ea62c3019a2f30,7fbaf654704927cabb4e26d8587cfccbe0bf9697ef94e4fdabdfd2daee1ade8c,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
be1a67b38eff4ab690e6f13e92a2137dac12cedf58c28f3282b6cb6b71699e46,a25526e4d1050461b80f54546be876455f444e40aad178197e96516936597384,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por abandono,Cancelada
e2a6058241356faaf09e65caf970b2afc568324066b3091cccde5b362455f26c,49cd096be0d7b3716f5d04c93448d9429ca7f3c15add940ea0fb717094d7e797,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Cancelada por conclusão de curso,Concluido
15ed4e840e6c37b2f1aff4cb607c6f017750b0ef0ff0c817da7eb8fa0904aab5,ad209e8f41634e724648164d9664b564f0d3cd7ddabfe38a86bbd99e281de81b,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
02bf4d6bbefa0b1afb499a574b5a4927bbdb6f3953863f43d05843710c9235bc,7fbaf654704927cabb4e26d8587cfccbe0bf9697ef94e4fdabdfd2daee1ade8c,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
5c97b3af0774131822eaf6cd9bfdb9c812745e3672b8a4862315d45263c0884c,af00ff19baa5f3dd256a035daba3da66e989aa724bf3bd4bee6b78f97e5d9250,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por abandono Definitivo,Cancelada
e9a5912291d8ef9acad4cd28a88025f634bb695d4afb0fdae199497931eace89,75c6f2fd802d302b8fba180502263a9e4d636d08bed8ebd8d1a3d8fc440f229a,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
bec1b0a88ecc426708f19d89d560bbfe14abd38db9a0c2aeb31d7e34e90d39db,7fbaf654704927cabb4e26d8587cfccbe0bf9697ef94e4fdabdfd2daee1ade8c,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
2606a6c7574854ebccde5bfedca1cd0a0c5740da1612083063fb809a716310f9,157e14c3cf817fe86157aeb6e500f2db5ed9b2a65e79b886832267b887863faa,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
543b2129d5d453313ccc46208d30f6c74d743db5c304d1e216f1c5a5538c5ca1,ab7fe9a4f4c31c999d0c6f7a3656cc2d9692a086d0bda056b34ac7a54697b3b4,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
ccaba4f0b9f6733c0273124286332325604e6121d4cf476e37d5d322cb884f12,e3357db369315dface23ca8eeae3293fb2728b4ba0b67b52fb42f41730ca5be4,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
686d599183135313a0568b44c146131752145d2520cca70816fa486892985b85,932b055d485607e351134c2dab78b5c0d01a3a5c30630e7f214daddf25aadfbd,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
337d56da47de9c23b9ade55cd268747aa9bae3d29d1a53bb40d36c931b3495e8,e040382c23bb840e73a6d164aacda1b729fbae8e0ca6caa41f235a032d5dfbfd,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
203dbdba7771a09ea910c5b3ecf0c345370c18631c2ba20a9a959f5e5a249b93,ab7fe9a4f4c31c999d0c6f7a3656cc2d9692a086d0bda056b34ac7a54697b3b4,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
faa45a58b6235bea31016635616fcc0798f8cecb94fcc93683756a54c4968e7c,e040382c23bb840e73a6d164aacda1b729fbae8e0ca6caa41f235a032d5dfbfd,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
cf390e00b2309d46aa8d1368bf86695415220783d612fd5f387e433f1e546627,907b42ffba4f3282f096d32ac2f9d0e04a91c872177f299b3c9cd3e362440b3e,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
efcd73f403a4661326f8469f955d4ee6744650291138ca46f0ec699e55cb07f2,f9d7ccec7c000c8147eb90103dc3980f42eb0020049905041a164f314dc9f1a1,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,Cancelamento a pedido,Cancelada
a1245316544dbe3407890359b71386756de15e236dfe9e2e15078f7803bf5a82,a25526e4d1050461b80f54546be876455f444e40aad178197e96516936597384,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por transferência,Cancelada
6f78372d4d654982b3a3f3d7200991005f80a7ca1fb0d0ee5a86b4797308b215,b2f36db8a936f8061ad8468654ceb457288ea12c228a03b06544095e72e81b69,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
756270defac0af8cfbb04d3563c987bc300c44e047bbc8192e361a372ffa016f,e3357db369315dface23ca8eeae3293fb2728b4ba0b67b52fb42f41730ca5be4,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
581b3e7a46ff2e212ecc5e358e748d8b6d241dde7ebc5193177eea728cfb704b,ad209e8f41634e724648164d9664b564f0d3cd7ddabfe38a86bbd99e281de81b,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
151ff2881e79d61b4886638d3523bf4a970bca1c33fa2e8c42c3c183c7f9f19d,932b055d485607e351134c2dab78b5c0d01a3a5c30630e7f214daddf25aadfbd,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
91e894dc91d607921465ddaede11cccc2973fc1b7655d5514d308155f7a700da,7b8b1973ae6e0edd4d8c64d11edc3209f6570d749aa3d888f923241ba225e9be,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
c256f80fd8f2a2b39ce08a58d8260f5dfb20279070e8ae7c363693ccfbccbe06,a25526e4d1050461b80f54546be876455f444e40aad178197e96516936597384,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por abandono,Cancelada
823d3242a9885721e42e01ca89a76c477428ef4844c119f9aaed92421458d519,6b62208c0403a5eef0c0e94e8c3bdd6964bda62af0eb73d413d2ece261c076c3,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
9e08f9ca40bc8f3a2d6405c305111547a317f5a915473a3ce140b23a0cdf4030,932b055d485607e351134c2dab78b5c0d01a3a5c30630e7f214daddf25aadfbd,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
ae73b0bdfc4781a71149cc0dfe31a72d2f050a8e96b15f7a6d8047dc058936ce,af00ff19baa5f3dd256a035daba3da66e989aa724bf3bd4bee6b78f97e5d9250,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
cf12f65cb86f2b46a712bc2f644eb0563e20de2d01c4ad92dfd26ab4595e168f,e040382c23bb840e73a6d164aacda1b729fbae8e0ca6caa41f235a032d5dfbfd,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
835348993b9ff85fcc8fdcef02566c6418da43b0a432a8ab85f6c9a40a273b32,6aa4d8e425e255ac24c50eab3925ed6725e24f57bfae1f23baf616716dd90786,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
fcd82a0e7c94d79243078ec8fc2e1a02b4cd85cef2ccb0cec810af91dd31e8d8,e040382c23bb840e73a6d164aacda1b729fbae8e0ca6caa41f235a032d5dfbfd,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por abandono Definitivo,Cancelada
f9a373d71b611b7a7ed51fb3e74318761f245697223658a46147775869d2c011,7fbaf654704927cabb4e26d8587cfccbe0bf9697ef94e4fdabdfd2daee1ade8c,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
b7a221bbdbd80f41f36bb2579d3ffb5eaa1438287a68f11eb4a9981566670063,7fbaf654704927cabb4e26d8587cfccbe0bf9697ef94e4fdabdfd2daee1ade8c,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
30815e2993711dd4b94f3e48ccf2fdf15f8a2fb6ca6a37af7da158e8ac2270b3,4d4f250915e29cc56ac564b87669f320433d2bb1a229ed2a7e30ee6231ef6e05,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,Cancelada por abandono,Cancelada
5fc258fef5cfd3c0d815c2e3f1f5f934989b879ad049a591639cac9895a293e7,e3357db369315dface23ca8eeae3293fb2728b4ba0b67b52fb42f41730ca5be4,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
9e344ec6a28788dc542e3594edce8ea8369c97e52a8eec03304f7977441a6b72,932b055d485607e351134c2dab78b5c0d01a3a5c30630e7f214daddf25aadfbd,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por abandono,Cancelada
177ba959df8bd792084761af06c3c21ba87d450876f4a75909d6622d8aa02b0a,76f3cf6a759b1db8960ab8d4391d06db231aa88ebec4703923ecd7d1c3114a36,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
8035f91ee8be03dcdefe2212274c1f7a2a6257f8e14b029a97781cc55275b263,157e14c3cf817fe86157aeb6e500f2db5ed9b2a65e79b886832267b887863faa,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
74ac75ddbebafd7c386fd52beaf6e4d7e4a544cf05214dd8d6a623e759aeea3c,932b055d485607e351134c2dab78b5c0d01a3a5c30630e7f214daddf25aadfbd,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
6f07748faf73eae841f7898e0ad5375cb4b3d72cce2a9c065ab4e371528d9b42,ab7fe9a4f4c31c999d0c6f7a3656cc2d9692a086d0bda056b34ac7a54697b3b4,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por conclusão de curso,Concluido
02098839722c034b2389a1151df871f8dffcbabe3da2e2a64f961a20e478fd06,ab7fe9a4f4c31c999d0c6f7a3656cc2d9692a086d0bda056b34ac7a54697b3b4,cb88287d73dd290062443cea3be8295b21be77ea3b955ade1154f66b70c468cc,Cancelada por abandono,Cancelada
8b40c634147677d84dc26138a2dc4dc92d7f14f553ca662bd33d8e5651401af3,4d4f250915e29cc56ac564b87669f320433d2bb1a229ed2a7e30ee6231ef6e05,73ab696911ff64ad47fca973788059abaccde6a6e96411498b44e60c4681238d,Cancelada por abandono,Cancelada
