sk_d_disciplina,cod_Disciplina,disciplina
a31d7c6761e875c2211cda4746fe9d22e887af74969f74ac6371e61e0cd757bb,EEE339,Sistemas de Controle I
6f5668c65f07e7a88fa25612e876e327511c40bea093ab54eb805841fe4d0aa7,ICP625,Tóp Criptografia
9b3309a3828b4f324a6f8f94e6973855d7c644cb38cddb0e06766d3f5cae3714,ICP527,Tóp Esp Sistemas de Informação
5f39acc3f86e1c74eef0b8424d46b0a50b9291a9d61ab23f06fdfa597078409b,NCG040,Introd à Visão Computacional
98732ba879ed5a3dc02a11d934e35da69e1aee9e0bb9520b151d5d2b6c3ea2ad,NCG028,Conc Gestão de Tecn Ass e Aces
2df52fa0a889be235fe5e893b18f208faee9a108171e9249de6ded1b295c66cf,MAE116,Métodos Matemát em Biologia I
b43f99255829d9bb403364dac5fca7ad41ef72471e96f78052b9657a8c983780,IQW999,Apoio Pedagógico em Química
a139c3be522e50de227aaf6c47e09e9d37dbe992fe2914d784cb777ee1e2036b,ICP632,Tóp Esp Sist Inteligentes II
b2f1281f0f3ee6403e040abf00a89d59396692617ad657cfd76b81505cbf3e8f,ICP518,Teoria de Grafos
c61fe025035ecfb99764a77bf49baf0456502c1846aa72621cae40c33c8b8eed,EEL891,Intro ao Aprendiz de Máquina
5db6966050d9869c545b759f8b1c79eaa69864644ea8d1c2af417579ba2ea052,MAE475,Medida e Integração
1e3cbfc6361e7f4a14c6c0853fb0f477069cea053f1d6b19c785916222f4d529,NCG037,Int Art e Hum: Interd Internac
07ea1e471bc1fcc3aeef7cc223fd19a4a0a672f5a436393497745eaa918f1565,ICP619,Tóp Esp Redes I
4332b20da4ea702c51095bb958283776b34e730ca03cd936331fa5724ce6313c,BAH237,Arte Africana Afro-brasileira
e7f233a11a475483dc87e0ded013ef1edf75b386a12a74a156376e015a828c0e,FAR122,Conc da Forma Arquitetônica II
b398998126e373c23b5b253c2b4867d7bfeaa5d532c007cb1417838a8e2b1535,FAH001,Arquitetura Sacra e Religiosa
520c05d4ee7250bb88993e4e66d117a76ed0b607b508a8f99f6198798c877cdd,FAH231,História Arquitetura Arte III
1f355d827bd403ab6cd00585895622161e3930a2178dc13ec15aef4654e82467,FAP235,Projeto Arquitetônico I
efd32bfcd9135d940b580680c0fdb114a19003c1435a45823e7d295e21d042bb,FAU233,Análise Forma Urbana Paisag I
15334f42798e55bb2a1ee5dbca21227a34b19cf133689e41f4e635e10ef66109,FAU351,Hist Teorias do Urbanismo III
b485ee00038ced4ffdbd62c377bf70c29a38512db90e1f3107050f47fcbf0a24,FAE241,Concepção Estrutural
9f8ece9e191c2f63ebc89c12b9fc161040c1f1850a452065394b959131b6f9b5,FAH361,Teoria da Arquitetura I
f08f0a541e6b6ea056449944403ad5eb1d1c73700a1bb569753ad108be930095,FAP246,Projeto Arquitetônico II
4f3441b79b8946ee5241af34f99c2c22692a5e9b5708cc2e3fd0079840019934,FAR241,Gráfica Digital
e2722bd4aa23bbed2d2814f76f0cdc02150644dd76d0cc51273931534c90bcc6,FAT242,Saneamento Predial
a591e45ea827bf22f5d1d32a589b443a2a0e6c28aca1510c846a631ac8033ac8,FAU246,Projeto Paisagístico I
c310de42ade568ca4c7157df543fa88e790932df65cdbae2672e21da2801c7e8,FAW240,Atelier Integrado I
184f55a915ff3440d265ce050bbca6e71871944ff534715a6e6465fa2bba6b6e,FAE351,Estruturas de Concr Armado I
19f117131ab1b072ce1e38c2d6c1c1e4ebfc815feb7e925b6224457a0f5674b2,FAH243,História Arquitetura Arte IV
2af3e409190fbbd9b880153c01c141723e564852739abc5e04bcc45bafcae094,FAH368,Arquitetura no Brasil I
0a57759f11a63400fddb34bb10f4f9a3519c956f7fe9505df4765ed5bee8cb86,FAP355,Projeto Arquitetônico III
6d05bd41895148e1dd43c99cd2d147956a9293f4dc99273b93501a429a21a9e4,FAT351,Conforto Ambiental II
e0bbff71ea81eabb3bee52f2b6bfaf905cd07f82bd01a2366ffb6ede1a90cdfb,FAT353,Processos Construtivos II
8af43b55b82cf8ab408a48f5ede82aa0fd511748316dfbdf2fedf4c15b9d8008,FAE361,Estruturas de Concr Armado II
eff0a37141602f243c7c7a8aea7be28a07796c586629ec8c6503030fd19dfc7a,FAH351,História Arquitetura e Artes V
f056521e493ca7ce2ff9412d715cc138e217313a3b4c6aa07e64edf977cd498a,FAH473,Arquitetura no Brasil II
0541587d2af207cc03c4cc744055118a0f768f54b7d76aff05a46ba090926692,FAP366,Projeto de Interiores
3b1b2c26c593bc0f8b08e57ab6e2cb9cfb585cb28cbfe8d58b5b96af85c3a8b1,FAT360,Processos Construtivos III
de94f11bf60eb80b0a18a57ad389644d739b4580f6077c98d57cd8cfd7844c93,FAU247,Planejamento Urbano e Regional
563ad33cf14f4620b6815135cdaa657b6276244956d67fa6e0a35e61df53cff9,FAU360,Análise Forma Urb Paisag II
9026be6fcc513d286960afc044238a33230edb8a6411a59074d2ad11b2295021,FAWX03,Monitoria
c9c5c032a1c81961ff1ac67c28b309c816537b8c6f278d39694f1db1297637a2,FAE472,Estruturas de Aço e Madeira
48939b528e4a4639ef22e7f15593f264f9def959e5a8d93229bae9d8307644a0,FAH471,Teoria da Arquitetura II
de99d5a95a5158763e85dd668b0366365557bef37d7596c4d39b4e7290f45cca,FAH483,Arquitetura no Brasil III
0ac09e6dec979c47ba09a172f2450d02e21ef00e3f56b0a82b65e27e6c7879c2,FAP365,Projeto Arquitetônico IV
49da21ef63eb731c98551283ed2fa309a8f99b9e13081d23f24f456c3877ecad,FAU471,Projeto Urbano I
61de6d3fadd13a3e64bcbda2e067c55fdded1ba79a75278e63e84cd00ce56d0d,FAU472,Urbanismo e Meio Ambiente
eee9f93ca64eec1787bba5130ebe6503500285a8089f2d93193a1760e5fae1cc,FAE481,Sistemas Estruturais
06f0537a3325b3787bd0dccb5e6a369c4c43a238fc6fc974bfcbd8e008922732,FAH481,Teoria da Arquitetura III
eb6882c17cb987e071896530e16f17127f434853b2b079fbb379346f75831eaf,FAH486,Conserv Rest Patrim Cultural
810a7ac794077c015a401caf6c9cf6f51c02707b8282570d242ceeabb7b6b9f0,FAP632,Projeto de Espaços para Saúde
51453a2510933fcca886296729e31eb41bdcb0c5ee05fe60e149df94910bfc53,FAR448,Técnicas Apresentação Projetos
e408a3289a4243e9931d6a88cb14340346d4a73561077294b6bc6924c60a7724,FAT241,Saneamento Urbano
999541948b77d814429275530cd2fccd8dd4c04c69a198b1a242e1aa0f1c86e7,FAU356,Projeto Paisagístico II
e6689c10389fb982152199334b0f83b00a31faa96e22b3bcddfa52d1772dfcc9,FAW481,Atelier Integrado II
999256be79887eb059c716ea73517e1e8dcda24524554a1644d46b5c111aacd2,EFA001,Ativ Integr Dança Saúde A
eb56221b03980e6b21052d6564fdc549ba8077e52d3ce87b8d8f144d441d0295,FAT591,Ética e Exercício Profissional
d1c175e0b1b4d2398f952bfa1083288c266fdd7e01a02096caa029ab24f4f1e6,FAP613,Proj de Execução P/ Interiores
486fb26b644fed473993d23ac6440eebe87bd217b2f6922c430fd5cb029f3afe,FAT590,Gestão do Processo de Projeto
20659fb22df77222d8ee41ea94cb009242aecfaa468b1156c76a6c402c4a9524,FAT592,Orçamento Gerenciamento Obra
addd71e77c3309964a69f091541f150a3f9abe091138edd16151d853bada302d,FAW590,Trabalho Final de Graduação I
024dfefe7bc1237468672656578bf662c5a2fea07ee95737680f42a537433700,FAWX04,Monitoria 2
64897f9dea6950666e202cd4a80cbc9486b4d377e5855bcd0d431a906a204391,MAE002,Modelagem Matem Finanças II
be44508ffd0f2cba5f75695d9ced1edd1aab5127fae5df88a1e554641882a190,FIW351,Introd a Fisica Ondulatoria
bafad6f6d67d11309fcf9298c71c84d675a97f2729363be87011e135c3bd59b7,FIW352,Laborat de Física Ondulatória
a83e34a50bc247331d7ccce1753574459cb4e15e81ee12053c6ff2d4602e6615,FIW361,Mecanica Newtoniana
ba128ad67bd3ff659b0039795853f324d4766b29315378b4949cea63b3de67ba,FIW362,Lab de Fis Moderna- Eletronica
c29f98f4da222bfe738345c9a8f7e068910e8373f277cbca4e5b51420a6097f8,FIW471,Física Moderna A.
130782568a6092ad659a42f8ef804e17bb94a23f3e9685d78baab8b4790385c0,FIW481,Introducao a Termodinamica
db788f41dbfd18af00a6f0dc974f1dabd113bc8d78c70a2d5b745b44b8e59f76,FIW482,Lab de Fisica Moderna I
baf69a8104095b78e3311c071505a6ec05842794c4de3dbb7991d86deb87af3b,FIW590,Física Moderna B
5236e3878333e2a665b01166a10f59fea6e8bc01b471a3655587ab53aa3c7839,FIW591,Topicos de Eletromagnetismo
c50be052c693513bb80526236ec037729ace66f8ec5de4f6d06142a8d32a9581,FIW353,Informatica no Ensino Ciencias
e64ce5a76ba07aba4fbb9c3def4b6c380feae653392abfb25dbcc5de7aa3bf0a,MUC156,Elementos de Composição III
acdad21cd41698208beb0acc5b29822877da0fb9567c416d3a9f0ea425d52c66,MUC171,Harmonia Funcional I
9c5e72f4558ef5ff2ef69d84c01df795df7fcc0ba02aa359c8507df4dbf121ad,MUC155,Elementos de Composição II
8b87b53bf730ba581f9bef9ca5b6c7d18aa9f2fba822e81149441cd5a969d267,MUC172,Harmonia Funcional II
1aeec897eaa263226c0b4ac7a45e4d98160500f7f74cf463569c998ae95f48d8,BAE008,Arte Digital II
0ec9db3419d9eb81a3cdcc8dc8ac9d833c7393b610ad41d00d71329c675e827a,BAWX02,Atividades Complementares
445372ae236e89df5d1538cba6da249de4bb28ad5e809060ac32d5a1537ee653,IHI130,Top Esp em Hist da America III
013325f4a15d893945d0f5b8544725c831d744add0dbd09a489047f2359d4bb2,IHI221,Historia Medieval II
76c56660846568fd63bb0592a1b683a40c8e927ac00971798bf1fbb8ca0acce7,IHI223,Historia da America II
e22fc13d32ae4160c5b08689e093734330795e9c483b4cb6ae973203bf0672ab,IGG112,Teoria da Geografia
43c864a5601d5a49a53740c00314486c59966fee4a9f3f6359b6377f0e90e44b,IGG114,Planeta Terra
b1e47fc4fd39b1a3cd34198fc2dbcd33c871c41d76ee23f8c309dd55f355a852,IGG122,Geografia da Populacao
8e820f81ba1245eb52ef6136adb9ca11bce848e4a50ffe5b9f436f4d307e42dc,IGG235,Geomorfologia Geral
420d52175ba0a9c1fa85841ac50feef61cf650c9125e4085947c2fe8d1047091,IGG374,Geografia Urbana
9d85db6899e48ce2bfb0677e2df5af763007196dc482138c421fff2d4f3fde8f,IGGX07,Trabalho Campo Geog Humana
d975f325f8b48ad40c49be5617d80dc4898bac348f511b38a934a5528e573bd1,IGG123,Fundamentos de Biogeografia
68101d031c95332b1b08a9e783f0c5b106aee87820b2f8d19a8b1115a048fc52,IGG125,Cartografia Básica
721b114dee09f88f161bc80d1dd5763cb4fedcd238df8ad78832931f63902a46,IGG237,Geografia Econômica
7113d8ca062ad0e323f119eee2ffb6379d9a2f0b5c1bffce878f006dd7296914,IGG372,Geografia Politica
5b9427deb7c165f2f7f9ea88e2b65cf4dadcaf1b010f93a288881404fbe22eba,IGGX03,Trabalho de Campo Geog Física
fe667993b49fec0558c05767fefb57a4ee3cd37b6c217b9fe3567952ae36ce3c,IGG006,Geoinformação
b12210143d022e3ed6d2eccc1cc5285b7878812d3a3e450251c19e64ef794e39,IGG376,Geografia Agrária
1c63d11262b7ed7f8343aff11d5793859e71016ba6ff66e7f87d471d7ee12c9d,IGG506,Geografia e Educação Ambiental
71da82c698587c8eca812824215a4338e7adad6ab1165d9c2215b015be69e6de,IGG118,Climatologia Geográfica
87b30f94ae549de4178aebc93b1adb3ff1d826037d7342708c58e9e303dd7d6f,IGG346,Geomorfologia Costeira
36e7db305422930f759f32e0a3b9ec2c49c2bd1d62c29488271f8d8f641f510e,IGG115,Geografia Mundo Contemporâneo
4bfb0216bbe24bb5f148b7598ce2b0db9095bf1e71ba08c9e0c287c6bfb3609b,IGG254,Cartografia Temática
16b81c854dd6b3fcbc99b086392eab539b15985c55e59f3b3799bf96c60c5fbf,IGG513,Geografia Cultural
8f2b02f8f5dd15577ed8d1dccdc0e1895c7917769b436b4dbf1fb1a640f8e093,IGGX04,Trab Campo Cart Sens Remoto
427504be294957e1513cbfb1141de1821ccab0cb414871450b1ae19371d6ec96,EDD507,Didatica da Geografia I
c3beef48b7eb309b6210dc537905dd2d313838f9de10938a621085b6f68e415b,EEL410,Eletrônica II
6d7c123f42f71b932ded1701a7d371edb08c8d82a67802ed4c9a141c74dd4230,EEL640,Comunicações I
91cd7097fd89ec0c4570ddda4cda2d8c4b9463cfb5351d62c0d5209ef908bde1,EELX00,Projeto Integrado
66f1995a97e4aa06411938d9438da41622f406844b130db65c5155440e889c69,EEL212,Metodologia da Pesquisa
7a04339fa7b32c2604c58127f00772f6ecdee8a6c00001b4976b0969b689b353,EEL711,Processamento de Sinais
5fee8e483067602d208d88d74089eccc5179d02d0e2fa168a1b5f0cb3e98b450,EEL760,Controle Linear II-A
cd51f3b85d575a37042bf914b02b7e1a9f3a45cfcf13fdc90131ac3a9c123548,ICP007,Projeto de Carreira
d231b5e499747fb94b12a74581f6d74e4b9f14d5d4b82edaf9770ce336eb35d1,CMT014,Ofic Est Arte e Cien Meditação
7d367eea45a821485b5c5994ca7d41a06716f80cf77813e96314577f4bc1a72b,MAE007,Iniciação Científica A.
dac886a04384debc124edb2e5dcdf0a8950e71644e80d90b63466ed96333d3f2,IGT009,Introd Sensoriamento Remoto
53868cb99b24df35939bd5a54b0299f68a9796697768c80b2e9208d47b502ee9,IUS131,Teoria do Estado
4cf5c5db587c7230e6926a99afda05dc9e901566678ddf57bf25b7b355fe2d79,IUS120,Dir Constit I (Teoria Constit)
f99b27b8112f75666edcef946de88cd6997ed0ec4f3a1af764c9f523d65bae6f,IUS237,Teoria Geral do Processo
b8acfc51b4c945f92960e55a79db07c2688b64a8ff76dbaead1425965e4d9849,IUS239,Dir Constit II (Dir Fundam)
21a8be14e54109461c69e49552179a97f288beee5f2e9160917391436f8f1239,ICP352,Matemática Combinatória
1ea8e0ab8c7d0bdf684eb85b6f7b9a61d7e3e4c20132c9f0002f0eaea5ebb02b,NCG038,Ética da Infor e Polít Informa
4c85fe2ffb527fe500f1e7e8062b8c8eee748b69cdf8f840b7140e16abea8ee5,IEE113,Teoria Economica I
7d2bfd740c582b248929612386e45bac335e5dd92741c0268c677e99d5d91217,IUF119,Introdução ao Direito I
270a9ec63a4446df0aa38e4766637108c25e16f61e820a9ebb326485a1ce84ba,REL110,Intr Est de Rel Internacionais
756eb1019ee2bc6450e0597bde38565e8eee3c42564fad22c24eaedfcfa32dbc,IEE541,Geop e Estrat Rel Intern
b5c7533a3381a465085522f85d95cf3f1cfd0fb008ee8d4fefa760963bc4fb33,IUS232,Dir Internacional Publico I
dbc75ef35be7ecdbe107dfe32a7fed76cfdeadf02fdb81dfdeb30c7f8b4b3e62,FCP636,Teoria Política Contemporânea
bce189d63597a001724148ece460f71a2df7c8e7714d96fe889e436c22c9d855,LEG111,Ingles II
75773e2bfa11c23e58ceb19801216efaaf91ce31d85240e1d482877020c814f3,IRD009,Dir Hum e Relações Inter II
935e20a21d002bcc0d28938616e8462eb2efbcd5e68ff4de7304798b9513c63c,IRD352,Organizações Internacionais
e63ae48e0a5f385fb94d55e7c68bda496e8608716a8b7559f00279576720718a,LEG201,Ingles III
6292068bc280df7e67ca64cc1d229e62ede7da949c379af28de41440aacef720,NEP221,Direitos Humanos e Relaç Inter
cc7ce55a832a65d522c0ad73d4e2749bba6db646dc2bd989f53ed34f4a72c514,IRD310,Teorias de Rel Internacionais
5d1d41f1eb12b57d0fa37e34ec9787ac8c0fcc9b2017c2d8699577dc5cb8ad44,IRD324,Cerimonial e Protocolo
d1348278f114887fd3c8bbf7549bc9327dfd4980a84abf79f5e5df90ed44ef4a,IRD129,Geopolítica
079deb5c841de9cbeef86b0037cf4c74d7e5944aa0b14d312ad933a5dba123b4,IRD231,Economia Bras Contemporanea
7250c370b0c60a6bbbd450fbd4894023eb0564e919f0dbda4dc791202bdd7417,IUS242,Dir Internacional Publico II
3036bd86b2efcf5cd0ad58d631d475454abb4d9df17310f1958beb6f77112c1c,NEP350,Métodos de Pesquisa
c0ac2a0b060e9d76b6458a52b6589545db086db82a03187348fcd209fab63000,IHI113,Hist da América Contemporânea
7fb2bd71a9faa818445031076ebe94846b2f2f0bf6d952b71edaedf5fdfffb5c,IHI311,História Contemporânea
c61eecbf4c1589e164880aba3ea5b88a4831bb6ecdbda6141ef861c905d9d5bd,IRD411,Teoria e Prát de Negociação
9b0fcb7fbb64f87d3b9df1ab0f2ba48099f1e10baa7f286f77ddebad02620204,IHI006,Pol Externa do Brasil Independ
136508e96a62e5d1d5d2f1234fc79ce88904bb660468f16bffd1313aeb3fd9b5,IRD210,Proc Organ Multiculturalidade
e908788ff4c6f344f8b39d3476958e77b3b32e4d46b709225c5f08ff55351489,IRD322,Econ Política Internacional
5413475c3d1742467787968258d167bd75abd11566c51c4b53a40dd84c061774,LEN131,Espanhol I
828cb479d3aef8a441dd636eaafc3f3d9c880c1ae9ea9cc9e8b4917aeed96fc7,ICP369,Arquitetura de Computadores II
342fb60dbd8450b85d14055896aac0f6c6e04421e24af75ba9b071665266e162,ICP517,Análise Num Eq Dif Parciais I
f1b19fac44dcdd885f1f0a47dc6f701a53898a3339d75956c960e733d1fbedca,MAE232,Métodos de Otimização
bc4fc492e89d976d98dcb9698e848fa5a3a074d82152f2881cacf21d08b1ef21,MAD793,Cadeias de Markov
5e94bac98573e3f55c03aaaf6758ad21051c4cc16f7dcc619320588172d2ebe6,MAE811,Top Esp Matematica Aplicada I
2341fc8810a7dc5ecabdbf386b9107ce4cfcb9ff3e879ad0ace9feba9c23669e,MAB136,Introd ao Pensamento Dedutivo
255cbc7c3feaba82bf14990229478f781e0b0898b22f9150c97d4e2826d7c5ba,ICP113,Organização da Informação
eca6d5bbf980378694e80e0d18fe23c68ce14b77b5b9db0ce870a30c7c67a977,ICP240,Computação II (CC)
63a2a2ea6a0848fb0e39e0bb4e7b2d083aa763325ec66792c6cd8931cfcc2a36,EFA006,Ativ Integr Dança Pop Contem a
1befe0ea22854e34a170c195744b5fcae2d6372b7e740bf176b50f804e79b958,EFA110,Introd Estudo da Corporeidade
81e7100e14924bee130774e1e67e520a5a01dd47c68e842959cb0314d1256465,EFL257,Fundamentos da Meditação
466d5551bf666be89519cfbc65ac400c7dad04fb8484c89545950682be1fffa1,ICP116,Estrutura dos Dados
05a678d4e0c3f2f7168ffd218f750426e8552d24268c3ae7bdc2320c9b13cf31,ICPX01,Atividades Complementares
5bc9350f59f79a76543f8b4cff7b3fe87f5decb9e4517c072ce5ee24bde114bd,ICP488,Métodos Numéricos II
22a22ca67fde65f5ad880ae06854535277549ab920d1b420ed7578f7135d0c0c,EEN200,Introdução à Engenharia Naval
ce63092934c695061b65108d58721661272f72ae138a9aa98913901fae9bf387,ICP112,Sistemas de Informação
de4ca0f3a1da0170e743a3122db2c3a7baa489e8748559a28116b19e054e62e7,ACC632,Análise de Investimentos
12b6e8b7b233cd5c4043b668ce21c3101cbf343f31df32ce6c89ac029e697f03,ICP356,Organização de Dados II
596985ca91df8fbaa60c423408b1cb3d0996c36bc2565ae4b04f135339fe15fb,NCG023,História das Ciências
6194757804ce081ea1676187d31446a40a59ee1c6f2ce1dd07f253e6cd0024ec,NCG041,Introd ao Desenv Jogos Eletrôn
cc7ab3b87da5d747d73256b3f6d76c3a7f0e41fc61127aed6141da8aa61bc671,EQW010,Indústria e Meio Ambiente
3ed83c23c144b1dc95ff84ac0663205c39d10c871dc65d46141839f6c1e8e18f,EER341,Topografia I
09f6d527dfcaacad2cdba9832fde6c004686fbdd9af73f2b265202f6bd9bc968,IQF234,Fisico-quimica Ig
aae66c5c263932a480a033813e1966dc6935b1da8ac0f38a1a0f2d74b835ffbb,EEI845,Simulacao
c3f2eee143c00530816530f2d1144d307df81df202b3275c71ac719d2fced852,COS608,Otimização de Fluxos em Grafos
59b745e05b21254f7b104a8d0ce198d714eeb809736012b7daf1aebbbe304706,LEC160,Introd Cult Rom e Morfol Latim
599a31203b6f4d4dc94d87bedef5e4ab02959d5c910dbfd1f1a1cca3200c2f68,LEF140,Fundamentos da Linguística
313ca3ee2c9896ce446ec42158ce15cdffa14897f5f51fa00452271be16244fe,LEG113,Gramática Texto Língua Inglesa
0bd3b2c9f71738523e7e46cb557e35abf5aaba8d379a62860cbc1ce1216e93c7,LEF150,Fund de Análise Fonológica
958bcd37f61ada9a029a5ac7d5f6bcda49a6ffed572d523a9bd3e08cf230c5cd,LEC111,Introdução Língua Grega Antiga
a7ccb5fe4ff12d7da336ade912894baac10516bf6b1abb8f680ca14aee067b07,LEC115,Intr Literatura Grega Antiga
59ba7674bb65dc3c0aedcaeb3cb765e2ce5b5b9a565a1ea2ffa10b103be791f5,LEV113,Produção Leitura Textos Lp
d41cc98fdc53e9c30c0cbc1c1c4b965f2ac3dadd7c79f595d354807223bebba8,LEL013,Literatura e Questões Gênero I
6afad31bfe2ea0561a064fdcd199f729c3a6a186dd0f15c7d263776de345c2c3,ICP241,Computação II
0f0cf3da3e70231e674a3f9ff8bc2b262031130b46cdc2a46da673997836f777,EEL418,Programação Avançada
151f406dba7091a8c887f2432d672f10ca19ca51ff1933e344d06ee133d09f45,MAE512,Fund Computação Científica II
6110dabd628a2875b1744d8dd5de1277cdd2f4f6ddf34e58502301707cad2dad,BAV361,Tecn e Producao da Imagem A.
73aa16846b43389cad3ce504670ace9c1faad5879aff7d786263d96a521d0711,FML114,Psicologia Geral
e4abcfc1d65dc1705b3037c480c1af704231fa1d26223dac3dcf095edb4e22d8,IPG128,Psico Processos Cognitivos I
79c25c97a1f538db87b09995809b3ccb0787f0ce3cde52b8dcdb225443a2913f,CPS730,Internet das Coisas
751e611aea9bd0a28f14d1bcbf701d14a477a9ffbd12c7f605967be3956125cc,ACB355,Gestão Informação Conhecimento
567ab4ce50c6fd586a6583cfb9af60b8ea18ab358d725facb891de7e3cd97c64,XFS232,Física III
c0deb230af0c56dbbc92f6ea41b9f1ea84fba7482b8d4afa17ae49964da12be8,NCG022,Int a Gestão Estratégica de Ti
cd47b7d74e30795e2d4ee836bf8c0f0ee5bcd9f7de7ff75d0175589be4f09903,MAE112,Calc Vetorial e Geom Analitica
ec0996634e603a5aa6c16f151a94be721669238a11b5392c0b0c38535537990b,NCG017,Empreendedorismo Tecnol e Ciên
bb0b2b515c5e1dc4808d49010cd63273f25886246d47709aa4a8049790491da2,XFS112,Fisica I - A.
3e559605d9367594947e87043a80651a6e85c767d9e91abd1566660db7b82ce0,ICP008,Habilidades Sociais Trabalho
987f1bb4163643143315dc1dcf8f8d82517a9cb6b9ded5895418d3d89bce8acb,ICP121,Computação I
21e5dc15f07b4180355c9c1e1424b80b18ec850da33a166c9567c9c03eaca8a1,FIW483,História da Física
f711fb63fc524f5758c111314b49b44d86a21e48bb458ef2e528b356e6b0a979,NEP144,Tóp Esp Polít Públ Dir Hum VI
eac458f82acdd92fd7aa393c4453804d5516adbbaa6158f7922a53f009dc3dcc,NEP142,Tóp Esp Polít Públ Dir Hum IV
574c8aa6dc1f57bf5ca26827a0871cbd70ef3416288591d227c5eeb2f11b2cd2,MAE245,Álgebra Linear II - EQ
9d40b24dedf530a6991c38a516e1275f152e62264a656e1adede45977eaa10c3,ICP114,Computação I Ep
65eb1219a0d0241aaf2a3b3b0fff18cf08bd6ae063bd02d19e549f232b0ad7aa,LEV015,Port Estrang: Comp e Prod Oral
